,URL
21767,https://www.financialexpress.com/auto/industry/ferrari-to-resume-production-in-italy-14-april-coronavirus-covid19-pandemic-lockdown/1912028/
21781,https://www.freightwaves.com/news/atri-ooida-want-fast-responses-to-survey-on-covid-19-trucking-impacts
21801,https://www.hxzgcrusher.com/blog/how-does-the-covid-19-impact-the-world-mining-industry
22084,https://efrainmartinezfigueroa.com/2020/03/27/urge-un-programa-economico-y-financiero-del-sector-gobierno-social-y-privado-para-contener-el-impacto-del-covid-19-postura/
22151,https://insights.weareeverise.com/covid-19-impact-briefing-24-march
22209,https://mopays.com/2020/03/28/covid-19-maurice-le-point-2/
22408,https://www.currencyfair.com/au/covid-19-australian-business-rebate/
22437,https://www.fortsaskatchewanrecord.com/pmn/press-releases-pmn/business-wire-news-releases-pmn/mary-kay-manufactures-donates-hand-sanitizer-to-combat-covid-19-pandemic/wcm/5d5e5c2e-1c31-4125-84a7-2272103d22f4
22481,https://www.konitono.com/business-closures-rise-due-to-covid-19/
22514,https://www.mytotalretail.com/article/ways-retail-businesses-are-responding-to-the-ongoing-covid-19-crisis/
122,https://economictimes.indiatimes.com/magazines/panache/dhoni-donates-rs-1-lakh-to-fight-covid-19-faces-the-wrath-of-twitter-netizens-say-his-net-worth-is-rs-800-cr/articleshow/74844456
159,https://app.livestorm.co/payfit/covid-19-comment-gerer-les-impacts-avec-payfit
190,https://kysdc.com/3792143/stimulus-package-coronavirus-covid-19/
665,https://06880danwoog.com/2020/03/21/covid-19-roundup-virtual-dance-party-tonight-face-mask-collection-business-news-how-to-help-staples-rocks-the-ospreys-and-more/
994,https://www.123articleonline.com/articles/1180877/covid-19-business-relief-resources
1024,https://www.beefmagazine.com/sites/beefmagazine.com/files/styles/tax_top_story_main_retina/public/covid-19-ag-market-impact-1205872351_0
1038,https://www.canadianinvestor.com/2020/03/25/liberals-rejig-benefits-for-workers-affected-by-covid-19/
1113,https://www.jpmorganchase.com/corporate/news/pr/jpmc-makes-50mm-philanthropic-investment-to-address-impacts-of-covid-19
1136,https://www.hawaiibusiness.com/covid-19-deep-kine-kitchen-cleaning/
1172,https://www.khaama.com/preventive-strategies-for-covid-19-in-afghanistan-876896/
1265,https://www.samericatrade.com/os-impactos-do-coronavirus-covid-19-no-comex/
1426,https://chartable.com/podcasts/rn-breakfast-separate-stories-podcast/episodes/51498693-how-will-australias-sporting-codes-survive-the-covid19-pandemic
1481,https://forums.garmin.com/sports-fitness/healthandwellness/f/vivoactive-4-series/218749/corona-virus-use-oximeter-and-respiration-rate-to-measure-status-of-covid-19-illness
1588,https://news.metal.com/newscontent/101048794/smm-evening-comments-mar-25-shanghai-base-metals-extended-rally-as-us-reached-covid-19-stimulus-deal/
1589,https://news.yahoo.com/western-union-provides-impact-covid-205800698
1598,https://noticiasya.com/san-diego/2020/03/27/ayuda-economica-para-indocumentados-afectados-por-covid-19-en-san-diego/
1793,https://www.eubusiness.com/news-eu/ppe-covid-procurement
1794,https://www.expedeasy.com/blog/covid-19-quels-sont-les-impacts-sur-la-livraison-de-colis-850/
1843,https://www.jewishamericanheritagemonth.com/sephardic-2/with-passover-around-the-corner-seward-parks-orthodox-jews-feel-the-impacts-of-covid-19-southseattleemerald-com
1979,https://www.themonitor.com/2020/03/27/legislators-laud-house-passage-2-trillion-covid-19-stimulus-bill/
2045,https://agilethought.com/blog/articles/bonus-podcast-discussing-covid-19-strategies-christy-erbeck/
2047,https://alphanewsmn.com/mpls-police-post-tips-for-businesses-to-prevent-burglary-robbery-and-looting-amid-covid-19-shutdown/
2100,https://delawarebusinessnow.com/2020/03/city-of-newark-announces-changes-aimed-at-limiting-spread-of-covid-19/
2162,https://go2hir.com/covid-19-help-for-individuals-and-businesses-cares-act-passes/
2308,https://theaccountancycloud.com/news/accountancy-cloud-partners-with-swoop-financial-to-provide-financial-support-during-covid19
2621,https://www.rumberger.com/insights/covid-19-navigating-a-pandemic-a-practical-guide-for-businesses/
2665,https://www.videlio.com/business-news/videlio-information-covid-19/
2687,https://turcopolier.typepad.com/sic_semper_tyrannis/2020/03/congress-passes-a-money-virus-bill-while-britain-downgrades-covid-19
2767,https://business.financialpost.com/transportation/autos/magna-to-make-masks-seeks-approval-for-sanitizing-device-as-2000-canadian-firms-step-up-to-fight-covid-19
2775,https://clarkstonconsulting.com/insights/impact-of-covid-19-on-retailers/
2836,https://navbharattimes.indiatimes.com/business/business-news/more-than-dozen-bank-announce-covid-19-emergency-credit-line/articleshow/74834287
3185,https://www.itmonroe.com/coronavirus-response-act-requires-businesses-to-pay-sick-leave-for-covid-19/
3295,https://www.smart-energy.com/industry-sectors/business-finance-regulation/pge-donates-1-million-900000-masks-for-california-covid-19-relief/
3322,https://www.thewesterlysun.com/news/covid-19/block-island-orders-lockdown-rhode-island-jobless-claims-surge/article_d2a2d43e-24b5-5a92-9d55-694b600bc2ee
3758,https://www.cxovoice.com/organizations-should-follow-5-phase-approach-for-resilient-business-continuity-during-covid-19-disruptions-gartner/
3805,https://www.hockessincommunitynews.com/news/20200325/wsfs-bank-ready-to-support-customers-impacted-by-covid-19
4053,https://business.financialpost.com/news/economy/they-are-completely-intertwined-tentative-signs-of-recovery-in-china-help-some-canadian-companies-weather-covid-19-storm
4340,https://www.bellevuereporter.com/business/covid-19-gathering-restriction-delays-funerals/
4521,https://www.nquest.com/2020/03/how-businesses-are-impacted-by-covid-19/
4561,https://www.revlocal.com/blog/digital-marketing/why-local-businesses-are-going-all-in-with-digital-marketing-during-covid-19
4563,https://www.riskscreen.com/kyc360/news/canadas-money-laundering-monitor-now-triaging-reporting-process-by-covid-19-hit-businesses/
4786,https://gravitypayments.com/highlights/irs-covid-19-tax-news-for-small-business/
4857,https://nairobiwire.com/2020/03/state-interventions-to-cushion-kenyans-against-economic-effects-of-covid-19-full-statement
5097,https://www.irishtimes.com/news/environment/benign-impact-of-covid-19-on-air-quality-and-carbon-emissions-1
5455,https://loyaltytraveler.boardingarea.com/2020/03/10/best-western-rewards-extends-2019-elite-status-through-jan-31-2022-due-to-covid-19-impact-on-global-travel/
5514,https://realmoney.thestreet.com/jim-cramer/jim-cramer-what-can-t-covid-19-stop-the-cloud-15274370
5518,https://recruitingheadlines.com/covid-19-workplace-impact-and-employer-faqs-the-families-first-coronavirus-response-act/
5554,https://theeconomiccollapseblog.com/archives/tag/covid-19
5559,https://theloadstar.com/llamasoft-announces-services-to-accelerate-recovery-from-covid-19-supply-chain-disruption/
5989,https://climateimpactcompany.com/climate-covid-19/
6017,https://ekbis.sindonews.com/read/1570663/34/kkp-siapkan-strategi-antisipasi-dampak-covid-19-bagi-usaha-perikanan-1585346596
6073,https://media.suara.com/pictures/90x90/2020/03/20/37268-tangkapan-layar-video-warga-berupaya-cabut-baligo-maklumat-peniadaan-salat-jumat-terkait-covid-19-di
6371,https://corporate.aldi.us/en/newsroom/aldi-covid-19-updates/aldi-store-update-march-25-2020/
6482,https://www.schroders.com/en/bm/asset-management/insights/economic-views/what-impact-is-covid-19-having-on-global-economies-and-markets/
6665,https://english.lokmat.com/maharashtra/equity-indices-jump-on-rs-17-lakh-crore-stimulus-package-to-tide-over-covid-19-fallout/amp/
6678,https://fordhamobserver.com/45051/coronavirus-coverage/covid-19-impacts-student-and-aramark-employees/
6773,https://navbharattimes.indiatimes.com/video/business/covid19-rbi-encourages-digital-payments-to-minimise-coronavirus-exposure/videoshow/74656007
6839,https://torontosun.com/opinion/columnists/goldstein-trudeau-battling-to-quell-economic-fears-caused-by-covid-19
7022,https://www.keebles.com/business/services-by-sector/coronavirus-covid-19/
7030,https://www.lavocedinewyork.com/en/news/2020/03/26/coronavirus-covid-19-lombardy-italian-region-shows-the-highest-mortality-rate-worldwide-why/
7086,https://www.spglobal.com/ratings/en/research/articles/200317-economic-research-covid-19-macroeconomic-update-the-global-recession-is-here-and-now-11392265
7103,https://www.schroders.com/en/uk/insurance/insights/markets/what-impact-is-covid-19-having-on-global-economies-and-markets/
7116,https://www.smart-energy.com/industry-sectors/business-finance-regulation/carbon-emissions-impacted-by-covid-19/
7125,https://www.sportressofblogitude.com/2020/03/18/ny-mayor-irate-nets-players-covid-19-tests-before-sick/
7145,https://www.thehindubusinessline.com/blink/cover/in-the-time-of-covid-19-song-sung-blue/article31182579
7423,https://www.msn.com/en-ca/money/topstories/federal-deficit-to-top-dollar112-billion-in-coming-year-due-to-covid-19-pbo-says/ar-BB11Nlnl
7536,https://www.argophilia.com/news/thousands-of-tourism-jobs-at-risk-in-greece-over-covid-19-pandemic/225336/
7581,https://www.csindy.com/coloradosprings/colorado-springs-utilities-bracing-for-covid-19s-impact/Content
7629,https://www.hawaiibusiness.com/hawaii-startups-cope-with-covid19/
7699,https://www.newhope.com/news/55-new-stimulus-bill-support-farmers-grocery-store-workers-test-positive-covid-19
7796,https://www.walb.com/video/2020/03/26/state-representative-speaks-covid-impact/
8021,https://news4winnipeg.com/manitoba-setting-up-border-checkpoints-due-to-covid-19/
8070,https://soneparcanada.com/covid-19-our-priority-and-the-impact-on-the-supply-chain/
8163,https://www.business-standard.com/article/current-affairs/coronavirus-live-updates-covid-19-cases-death-toll-in-india-lockdown-section-144-in-delhi-maharashtra-us-italy-wuhan-latest-news-120032300112_1
8206,"https://www.economist.com/sites/default/files/20200314_BLP506.jpg"",""__typename"":""URL""},""__typename"":""Content""},""__typename"":""Media""},""print"":null},{""url"":{""canonical"":""https://www.economist.com/business/2020/03/14/chinese-companies-rush-to-produce-anti-covid-kit"
8237,https://globalcapital.euromoneycdn.com/v-eeb8987bf0974d94d85db977165026d0/Media/images/euroweek/covid-19-graphics/Covid
8259,https://www.integratedmortgageplanners.com/blog/mortgage-product-commentary/10-key-points-about-deferred-mortgage-payment-programs-covid-19/
8389,https://www.thewonderfulworldofdance.com/balletboyz-artistic-directors-michael-nunn-william-trevitt-celebrate-20-years-deluxe-despite-covid-19
8483,https://blog.cargobr.com/covid-19-impacto-nas-vendas/
8644,https://medapplications.com/the-impact-of-covid-19-on-international-medical-graduates-img/
8728,https://selfsuccesstips.com/2020/03/26/why-businesses-must-rely-on-digital-marketing-to-beat-covid-19-edgy-labs/
8778,https://uniquelypinoy.com/trending-news/these-utilities-are-allowing-delayed-payments-in-light-of-covid-19/
8809,https://www.123articleonline.com/articles/1180967/how-to-avoid-the-spread-of-covid-19-in-your-business-organization
8906,https://www.ecjlaw.com/ecj-blog/covid-19-benefits-chart-for-california-employers
8925,https://business.financialpost.com/news/economy/the-great-canadian-bailout-here-are-ottawas-options-to-help-canadians-amid-covid-19
9008,https://www.moneycontrol.com/news/india/coronavirus-pandemic-pm-narendra-modi-calls-up-mamata-banerjee-praises-wb-govts-role-in-fighting-covid-19-5082201
9091,https://www.thecollegianur.com/article/2020/03/impact-of-covid-19-athletics
9344,https://nationalpost.com/news/canada/covid-19-trudeau-announces-increased-wage-subsidy-for-businesses
9396,https://senseiivan.wordpress.com/2020/03/13/a-todos-los-karatekas-covid-19/87486504_3116261828386822_8173883055656665088_n/
9472,https://www.actionforex.com/contributors/fundamental-analysis/283297-the-weekly-bottom-line-fiscal-stimulus-on-the-way-as-us-covid-19-cases-surpass-china/
9581,https://www.storagedirect.com/blogs/covid-19-business-update/
9596,https://www.integrapeople.com/news/2020/03/covid-19-announcement-business-as-usual/312
9814,https://appledoreresearch.com/2020/03/27/covid-19-impact-to-telecom-supply-chain-muted/
9927,https://greenwoodacrescampground.com/march-24-2020-covid-19-impact-update/
10025,"https://podcasts.apple.com/ie/podcast/mm020-surviving-covid-19-and-the-coming-recession/id1216554435?i=1000469730306"",""websiteUrl"":""http://modestmillions.com/mm020-surviving-covid-19-and-the-coming-recession/"
10037,https://selfsuccesstips.com/2020/03/25/how-to-navigate-your-digital-marketing-presence-during-covid-19-business-2-community/
10198,"https://www.twitter.com/ConoverChris\""},\""insert\"":\""Twitter\""},{\""insert\"":\"".\\n\""}]"",""image"":""https://specials-images.forbesimg.com/imageserve/5e7e6caef40ef500079f8936/960x0.jpg"",""type"":""blog"",""uri"":""https://www.forbes.com/sites/theapothecary/2020/03/27/how-economists-calculate-the-costs-and-benefits-of-covid-19-lockdowns/"
10356,https://www.thehindubusinessline.com/opinion/india-inc-needs-more-tax-breaks-during-covid/article31179073
10375,https://www.wbaltv.com/article/report-saints-head-coach-sean-payton-tells-espn-he-tested-positive-for-covid-19/31789321
10633,https://nucleuscommercialfinance.com/blog/coronavirus-a-checklist-on-how-businesses-can-manage-covid-19
10657,https://refugiodelalma.com/la-crisis-del-covid-19-estrategias-emocionales-para-vivir-la-cuarentena-en-casa
10805,https://www.digitaltrends.com/cool-tech/covid-19-pandemic-donotpay/
10850,https://www.fourstateshomepage.com/news/neosho-pharmacy-among-businesses-to-offer-curbside-delivery-other-amenities-in-wake-of-covid-19-pandemic/
10874,https://www.ihireAdvertising.com/careeradvice/pages/covid-19-job-search-career-resources
10945,https://www.pays-de-blain.com/actualites/pandemie-du-coronavirus-covid-19-les-precautions-prises-par-le-pays-de-blain/
10954,https://www.politico.com/video/2020/03/27/stimulus-coronavirus-covid19-trump-congress-070271
11013,https://www.topepics.com/financial-institution-alfalah-clears-the-air-by-saying-danger-mitigation-technique-within-the-wake-of-covid-19-pandemic/
11050,https://s3.amazonaws.com/npemedialearn/wp-content/uploads/2020/03/covid-19-coronavirus-fitness-business-tile-610x319
11139,https://economictimes.indiatimes.com/hindi/news/covid19-rules-and-regulation-of-lockdown/articleshow/74805491
11390,https://www.baltimoresun.com/coronavirus/ct-nw-coronavirus-covid-19-stimulus-package-20200327-lop4m3j7ujc4tfnvrhmvb4qmli-story
11510,https://www.law.com/international-edition/2020/03/26/more-uk-listed-firms-slash-salaries-payouts-to-halt-covid-19-losses/
11572,https://www.americanexpress.com/en-us/business/trends-and-insights/articles/how-to-lead-employees-through-covid-19-and-social-distancing/
11638,https://www.topnewsphil.com/wp-content/uploads/2020/03/look-kathryn-bernardo-celebrates-birthday-at-home-amid-covid-19-lockdown
11789,https://fraternallaw.com/news/covid-19-services-and-insights
11864,https://medapplications.com/the-impact-of-covid-19-on-medical-school-education-how-the-virus-is-impacting-medical-schools/
11971,https://tech.economictimes.indiatimes.com/news/corporate/where-india-stands-in-its-fight-against-covid-19/74813893
12000,https://viewthevibe.com/covid-19_coronavirus_stronger-together-toronto-businesses-step-up-to-help/
12118,https://www.financialexpress.com/economy/covid-19-packages-will-take-care-of-both-people-corporates-rajiv-kumar-vice-chairman-niti-aayog/1911842/
12218,https://www.ominecaexpress.com/news/covid-19-update-for-canada-march-23-50000-fine-for-vancouver-businesses/amp/
12286,https://www.thegazellenews.com/2020/03/27/covid-19-sanwo-olu-targets-200000-households-in-first-phase-of-economic-palliative-for-residents/
12330,https://www2.deltadentalwa.com/provider/ddwa-member-dentist-covid-19-financial-support
12503,https://lebouzeguenepost.com/covid-19-plus-de-7-500-citoyens-algeriens-rapatries-vers-le-pays/
12515,https://www.cbssports.com/mlb/news/mlb-mlbpa-reach-agreement-on-draft-service-time-salary-advances-amid-covid-19-pandemic/
12621,https://trikmenangpoker.com/upaya-dalam-menekan-penyebaran-covid-19/
12658,https://www.agriorbit.com/how-asf-and-covid-19-are-impacting-the-pork-industry/
12893,https://www.schroders.com/en/insights/economics/what-impact-is-covid-19-having-on-global-economies-and-markets/
13102,https://headtopics.com/fr/macron-en-appelle-a-la-solidarite-budgetaire-de-l-ue-face-au-covid-19-12119562
13156,https://mabelnaija.com/nigeria-news/covid-19-nigeria-may-soon-go-into-recession-zainab-reveals/
13586,https://www.topnewsphil.com/look-kathryn-bernardo-celebrates-birthday-at-home-amid-covid-19-lockdown/
13749,https://e-camara.com/web/presentacion-del-programa-de-estabilizacion-economica-covid-19-del-gobierno-de-luxemburgo-del-pasado-miercoles-25-de-marzo/
13932,https://sharethelex.com/articles_and_guides/how-to-support-local-businesses-during-covid-19/
13972,https://theschoolab.com/management-strategie-innovation/8-startup-innovantes-en-periode-de-covid-19
14114,https://www.fortsaskatchewanrecord.com/news/canadas-dirty-money-and-terrorist-financing-monitor-now-triaging-reporting-process-by-covid-19-hit-businesses/wcm/e5d7aad5-4607-4fb9-a675-7949c08f5775
14115,https://business.financialpost.com/news/economy/liberals-rejig-benefits-for-workers-affected-by-covid-19
14754,https://www.economist.com/finance-and-economics/2020/03/12/the-challenge-of-addressing-covid-19s-economic-effects-in-europe
14810,https://www.arkansasbusiness.com/article/130488/live-gov-asa-hutchinson-health-officials-to-give-update-on-covid-19-response
14841,https://www.msn.com/en-us/money/smallbusiness/louisville-businesses-spreading-positive-messages-amid-covid-19-pandemic/vi-BB11ODPO
14887,https://lawandcrime.com/covid-19-pandemic/trump-axed-congressionally-mandated-pandemic-recovery-oversight-with-stimulus-bill-signing-statement/
15115,https://emorywheel.com/fraternities-reprimanded-amid-covid-19-scare-for-hosting-parties/
15325,https://www.addleshawgoddard.com/en/insights/insights-briefings/2020/restructuring/covid-corporate-financing-facility/
15408,"https://schema.org"",""@type"":""itemList"",""itemListElement"":[{""@type"":""listItem"",""position"":1,""url"":""https://www.economist.com/briefing/2020/03/26/countries-are-using-apps-and-data-networks-to-keep-tabs-on-the-pandemic""},{""@type"":""listItem"",""position"":2,""url"":""https://www.economist.com/briefing/2020/03/26/rich-countries-try-radical-economic-policies-to-counter-covid-19"
15416,https://www.eriereader.com/article/trump-covid19-conferences-let-there-be-factcheckers
15536,https://blog.politologue.com/post/2020/02/25/coronavirus-covid19-evolution-dans-le-monde-et-par-pays
16063,https://www.grisiandbudde.com/news/coronavirus/7-guidelines-for-divorced-separated-parents-sharing-custody-during-the-covid-19-outbreak/
16168,https://www.refrigeratedfrozenfood.com/articles/99161-amid-covid-19-pandemic-fresh-del-monte-produce-assures-customers-uninterrupted-access-to-fruits-and-vegetables
16191,https://www.snopes.com/fact-check/cattle-vaccine-covid-19/
16215,https://www.timeoffcloud.com/blog/time-off-cloud-is-offering-assistance-to-companies-impacted-by-covid-19/
16333,https://cryptonewsmonitor.com/2020/03/24/in-us-covid-19-stimulus-bill-hope-not-lost-for-digital-dollar/
16357,https://etradewire.com/news/free-online-small-business-covid-19-resources
16521,https://suffolklaw.com/business-interruptions-part-ii-what-if-there-is-no-force-majeure-clause-other-responses-to-covid-19-contract-breaches/
16539,https://therealdeal.com/2020/03/20/coronavirus-cascade-how-covid-19-disruption-could-impact-multifamily-landlords-lenders/
16642,https://www.diariolibre.com/actualidad/internacional/nueva-york-supera-los-30000-casos-de-covid-19-y-alerta-del-agujero-economico-GN17920053
16719,https://www.husskie.com/how-one-pr-agency-is-staying-on-top-of-business-during-covid-19/
16806,https://www.primepublishers.com/voicesnews/news/top_stories/monroe-school-board-discusses-schools-covid--plans-budget/article_937e8eda-6dee-11ea-9a71-c3a8e1bbd77c
16813,https://www.pymnts.com/news/2020/covid-19-job-losses-jpmc-shutters-branches/
16945,https://blog.shannonfabrics.com/blog/tips-for-retail-businesses-coronavirus-covid-19
16990,https://duboiscountyherald.com/b/kimball-international-responds-to-covid-19-impact
17175,https://smartpeopleiknow.com/2020/03/24/are-you-a-canadian-business-wanting-a-primer-on-canadas-covid-19-economic-response-plan/
17330,https://www.food-management.com/k-12-schools/covid-19-s-impact-largest-school-districts-country
17402,https://www.louisiananorthshore.com/about/about-stptcc/covid-19-small-business-resources/
17496,https://www.theoctopusnews.com/covid-19-government-should-promote-online-shopping-to-curtail-spread-job-losses/
17604,https://canada.constructconnect.com/joc/news/economic/2020/03/deep-concerns-about-covid-19s-impact-on-canadian-supply-chain-as-borders-close
17810,https://recruitingheadlines.com/covid-19-will-create-demand-for-and-shortage-of-manufacturing-jobs/
17873,https://usanewssite.com/news/intel-says-covid-19-could-cause-a-global-recession-as-it-looks-to-raise-8-billion-in-a-bond-offering-intc/
17917,https://www.usatoday.com/story/news/health/2020/03/04/fact-check-cattle-vaccine-not-related-new-coronavirus-covid-19/4945163002/
17990,https://www.exlservice.com/News/exl-releases-statement-on-covid19-impact-and-withdraws-2020-guidance
18193,https://www.zgportal.com/zgbusiness/dvoje-zaposlenika-zagrebacke-banke-pozitivno-na-virus-covid-19/
18813,https://www.thewonderfulworldofdance.com/balletboyz-artistic-directors-michael-nunn-william-trevitt-celebrate-20-years-despite-covid-19
18823,https://www.tribunnews.com/kesehatan/2020/03/23/halodoc-gojek-dan-kemenkes-siapkan-layanan-telemedicine-check-covid-19
16,https://edmontonsun.com/business/covid-19-tourism-calgary-temporarily-lays-off-60-per-cent-of-staff/wcm/34af1f46-c7e7-45d5-b12c-172cf13656e4
19,https://theblog.adobe.com/adobe-enables-distance-learning-globally-schools-impacted-covid-19
37,https://atrix.com/2020/03/26/atrix-will-remain-open-we-are-an-essential-business-covid-19-update/
201,https://www.computerworld.com/article/3533548/google-suspends-chrome-upgrades-as-covid-19-impacts-software-schedules
306,https://veramoreiracomunicacao.wordpress.com/2020/03/19/advogado-elabora-e-book-gratuito-com-impactos-do-covid-19-na-lei-trabalhista/feed/
408,https://www.dipromin.com/noticias/standard-poors-pone-en-revision-la-calificacion-de-minsur-por-impacto-de-covid-19/
526,https://www.nantonnews.com/news/local-news/canadian-government-takes-measures-to-support-businesses-during-covid-19-pandemic-2
540,https://static5.businessinsider.com/image/5e7d06c31378e305065f889b/this-video-shows-what-its-like-to-be-tested-at-one-of-verilys-covid-19-drive-thrus
696,https://asianlite.com/news/uk-news/covid-19-strategy-hypocrisy-thy-name-is-tories/
698,https://asymmetric-advisors.com/prolonged-negative-impact-of-covid-19-raises-doubts-about-v-shaped-recovery-scenarios/
814,https://group.jumia.com/jumia-implements-contactless-delivery-and-cashless-payments-in-response-to-the-covid-19-in-africa/
1363,https://www.prnewswire.com/news-releases/apcela-accelerates-expansion-of-cisco-palo-alto-vpns-to-support-covid-19-remote-workers-301030446
1575,https://news784.com/local-news/nis-response-to-covid-19-advance-pension-payments/
1767,https://www.financialexpress.com/lifestyle/health/countries-must-prepare-sustainable-logistics-to-deliver-covid-19-vaccine-expert/1912099/
1812,https://www.indiatvnews.com/news/india/covid19-district-wise-positive-cases-india-check-complete-list-coronavirus-lockdown-602310
2190,https://techcrunch.com/2020/03/27/cares-act-stimulus-package-covid-19/
2236,https://statelibraryeclips.wordpress.com/2020/03/27/covid-19-stimulus-bill-what-it-means-for-states/
2358,https://www.dailyyonder.com/in-last-jobs-report-before-covid-19-rural-economy-remains-tepid/2020/03/23/
2395,https://www.freep.com/story/money/cars/2020/03/25/coronavirus-covid-19-roush-2-workers-test-positive/5084135002/
2517,https://www.saanichnews.com/news/trudeau-announces-75-wage-subsidy-for-small-businesses-amid-covid-19/
2782,https://www.khou.com/article/news/health/coronavirus/how-do-i-file-for-unemployment-in-texas-due-to-covid-19/285-a7ee5287-dc88-4ccc-bcb5-5d1eea831695
2893,https://thefinancialbodyguard.com/wp-content/uploads/2020/03/covid-19-4884862_640
3218,https://economictimes.indiatimes.com/industry/healthcare/biotech/healthcare/covid-19-icmr-invites-bids-for-antibody-kit-for-virus-diagnosis/articleshow/74818887
3241,https://advicoach.com/blog/2020/03/26/your-covid19-business-checklist/
3575,https://www.abajournal.com/news/article/afternoon-briefs-larry-klayman-files-20t-suit-against-china-aba-backs-covid-19-money-for-lsc
3897,https://www.sdbj.com/news/2020/mar/26/seqster-launches-covid-19-symptom-checker/
4268,https://www.checkinhoteles.com/es/noticias/comunicado-importante-sobre-el-covid-19
4317,https://www.forbes.com/sites/enriquedans/2020/03/27/as-covid-19-forces-millions-of-us-to-work-from-home-which-are-the-best-tools-for-thejob/
4419,https://www.nfib.com/content/news/alabama/ways-to-help-small-businesses-during-the-covid-19-crisis/
4433,https://www.pgi.com/blog/2020/03/keeping-your-business-operating-during-the-covid-19-outbreak/
4443,https://www.mlssoccer.com/post/2020/03/19/fc-dallas-reggie-cannon-admits-covid-19-pandemic-will-likely-impact-potential-summer
4539,https://www.zgportal.com/zgbusiness/poslovne-odluke-grupacije-emirates-kao-odgovor-na-covid-19/feed/
4628,https://delawarebusinessnow.com/2020/03/carney-signs-executive-order-that-offers-more-flexibility-for-child-care-providers-in-dealing-with-covid-19/
4907,https://www.bdlaw.com/emergency-planning-and-response/publications/covid-19-impacts-on-legal-system-business-and-environmental-compliance-in-massachusetts/
4985,https://www.euractiv.com/section/coronavirus/news/european-tourism-sector-urges-measures-to-mitigate-covid-19-impact/
5111,https://www.phoenixtechnologyit.com/how-businesses-are-impacted-by-covid-19/
5168,https://www.templemagazines.com/post/malta-business-aviation-covid-19
5324,https://correodelsur.com/seguridad/20200327_covid-19-murillo-pide-a-la-fiscalia-acciones-contra-el-alcalde-de-trinidad
5360,https://kjk.com/2020/03/16/ohio-unemployment-regulations-relaxed-in-response-to-covid-19/
5461,https://palembang.tribunnews.com/2020/03/26/pemkot-palembang-perbanyak-bilik-sterilisasi-upaya-pencegahan-virus-corona-covid-19
5538,https://urangminang.com/cdc-business-sector-call-for-covid-19-february-21-2020/
5567,https://www.360visibility.com/covid-19-business-continuity-plan/
5648,https://www.deccanherald.com/national/north-and-central/coronavirus-bsp-mp-extends-financial-assistance-for-covid-19-from-his-mplads-fund-818190
5909,https://1businessworld.com/2020/03/business-news-india/oppo-extends-warranty-support-amid-covid-19-pandemic/
6300,https://www.financialexpress.com/jobs/covid-19-companies-recruitment-strategy-shift-to-virtual-platforms/1906988/
6440,https://www.soularchmedia.com/dont-panic-pivot-announcements-ways-video-can-help-businesses-affected-by-covid-19/
6690,https://metrodailyng.com/2020/03/25/evaluating-impact-of-covid-19-on-aviation-sector/
7104,https://www.wga.com/blog/covid-19-impact-food-supply-chain
150,https://impaxam.com/news-and-views/blog/business-continuity-and-covid-19/
244,https://podcasts.apple.com/us/podcast/emergency-episode-covid-19-and-maintaining-your-business/id383084001
253,https://rebeliometro.com/2020/03/06/experto-juan-carlos-carvallo-pm-says-jamaica-ready-to-deal-with-impact-of-covid-19/feed/
322,https://wbng.com/2020/03/25/financial-tip-of-the-week-impact-of-covid-19/
405,https://www.devdiscourse.com/article/business/979557-covid-19-nppa-asks-states-uts-to-ensure-unobstructed-movement-of-stock-manpower
573,https://www.globalrestructuringwatch.com/2020/03/weathering-the-storm-the-impact-of-covid-19-on-the-hospitality-industry-and-the-path-forward/
730,https://buletinindonesianews.com/cegah-covid-19-hli-adakan-upaya-pencegahan-dengan-desinfektan-kerumah-warga/
746,https://techcrunch.com/2020/03/05/microsoft-will-pay-hourly-workers-regular-wages-even-if-their-hours-are-reduced-because-of-covid-19-concerns/
765,https://news.sky.com/story/coronavirus-why-germany-has-such-a-low-covid-19-death-rate-11964051
869,https://newsismybusiness.com/progyn-health-dept-launch-1st-registry-in-u-s-of-covid-19-positive-pregnant-women/
1091,https://www.gardaretired.com/welfare-payments-covid-19/
1624,https://wkow.com/2020/03/18/gov-request-loan-assistance-for-small-businesses-impacted-by-covid-19/
2117,https://ghananewss.com/kantanka-assures-ghanaians-for-a-possible-antidote-for-covid-19-from-his-team-soon-check-what-he-said/
2215,https://pakistannewsindex.com/karachi/relaxation-in-foreign-exchange-regulations-to-facilitate-imports-against-advance-payment-and-open-account-amid-covid-19-pandemic/
2341,https://www.bluefountainmedia.com/blog/covid-19-our-commitment-business-continuity
2409,https://www.gatofuns.com/tag/established-business-led-alliance-against-covid-19-to-carry-out-coverage-of-its-projects/
2623,https://alphanewsmn.com/mn-republicans-governor-covid-19-small-businesses-unconstitutional/
2676,https://depor.com/futbol-internacional/espana/coronavirus-fc-barcelona-martin-braithwaite-a-la-premier-league-ante-crisis-economica-para-2021-covid-19-noticia/
2707,https://fraternallaw.com/newsletter2/novel-corona-virus-covid-19
2746,https://hsfnotes.com/insurance/2020/03/27/covid-19-pra-and-fca-guidance-on-key-workers-in-financial-services/
3041,https://www.graphiline.com/article/33379/des-prets-garantis-par-l-etat-pour-toutes-les-entreprises-impactees-par-le-covid-19
